datetime,current_slot,head_slot,connected_peer
Oct-12 18:10:08,498350,423968,37
Oct-12 18:10:24,498351,423968,37
Oct-12 18:10:34,498352,424065,37
Oct-12 18:10:48,498353,424144,37
Oct-12 18:10:56,498354,424176,38
Oct-12 18:11:11,498355,424228,38
Oct-12 18:11:24,498356,424289,38
Oct-12 18:11:34,498357,424336,38
Oct-12 18:11:48,498358,424336,38
Oct-12 18:11:56,498359,424416,38
Oct-12 18:12:13,498360,424503,38
Oct-12 18:12:22,498361,424537,38
Oct-12 18:12:36,498362,424576,38
Oct-12 18:12:44,498363,424612,38
Oct-12 18:13:00,498364,424672,38
Oct-12 18:13:09,498365,424706,37
Oct-12 18:13:25,498366,424769,37
Oct-12 18:13:32,498367,424816,37
Oct-12 18:13:48,498368,424867,37
Oct-12 18:13:58,498369,424911,36
Oct-12 18:14:12,498370,424960,36
Oct-12 18:14:20,498371,424994,36
Oct-12 18:14:36,498372,425056,37
Oct-12 18:14:44,498373,425088,37
Oct-12 18:15:00,498374,425088,37
Oct-12 18:15:08,498375,425185,37
Oct-12 18:15:25,498376,425185,37
Oct-12 18:15:34,498377,425280,36
Oct-12 18:15:44,498378,425338,36
Oct-12 18:15:59,498379,425389,36
Oct-12 18:16:12,498380,425389,36
Oct-12 18:16:22,498381,425494,36
Oct-12 18:16:36,498382,425494,36
Oct-12 18:16:46,498383,425570,36
Oct-12 18:17:00,498384,425633,36
Oct-12 18:17:09,498385,425693,36
Oct-12 18:17:23,498386,425729,36
Oct-12 18:17:34,498387,425787,37
Oct-12 18:17:48,498388,425824,37
Oct-12 18:17:56,498389,425856,38
Oct-12 18:18:10,498390,425920,38
Oct-12 18:18:20,498391,425978,38
Oct-12 18:18:33,498392,426016,37
Oct-12 18:18:48,498393,426016,36
Oct-12 18:18:58,498394,426134,37
Oct-12 18:19:12,498395,426176,37
Oct-12 18:19:21,498396,426210,37
Oct-12 18:19:37,498397,426210,37
Oct-12 18:19:46,498398,426321,37
Oct-12 18:20:00,498399,426321,37
Oct-12 18:20:10,498400,426412,37
Oct-12 18:20:24,498401,426412,37
Oct-12 18:20:34,498402,426518,37
Oct-12 18:20:48,498403,426561,37
Oct-12 18:20:57,498404,426612,38
Oct-12 18:21:12,498405,426656,38
Oct-12 18:21:20,498406,426694,38
Oct-12 18:21:33,498407,426752,38
Oct-12 18:21:46,498408,426817,38
Oct-12 18:22:01,498409,426817,38
Oct-12 18:22:09,498410,426912,38
Oct-12 18:22:24,498411,426912,38
Oct-12 18:22:33,498412,427010,37
Oct-12 18:22:48,498413,427010,37
Oct-12 18:22:56,498414,427104,37
Oct-12 18:23:13,498415,427191,37
Oct-12 18:23:20,498416,427201,37
Oct-12 18:23:36,498417,427201,37
Oct-12 18:23:44,498418,427297,37
Oct-12 18:24:02,498419,427361,37
Oct-12 18:24:10,498420,427393,37
Oct-12 18:24:22,498421,427447,37
Oct-12 18:24:34,498422,427488,37
Oct-12 18:24:49,498423,427488,37
Oct-12 18:24:57,498424,427584,36
Oct-12 18:25:08,498425,427640,36
Oct-12 18:25:23,498426,427680,36
Oct-12 18:25:32,498427,427725,37
Oct-12 18:25:47,498428,427777,37
Oct-12 18:25:58,498429,427822,37
Oct-12 18:26:12,498430,427822,37
Oct-12 18:26:21,498431,427925,37
Oct-12 18:26:36,498432,427971,37
Oct-12 18:26:46,498433,428010,37
Oct-12 18:27:00,498434,428010,37
Oct-12 18:27:09,498435,428096,37
Oct-12 18:27:24,498436,428096,37
Oct-12 18:27:32,498437,428192,37
Oct-12 18:27:48,498438,428192,37
Oct-12 18:27:57,498439,428288,37
Oct-12 18:28:12,498440,428288,37
Oct-12 18:28:20,498441,428384,37
Oct-12 18:28:37,498442,428384,37
Oct-12 18:28:44,498443,428499,37
Oct-12 18:28:59,498444,428545,37
Oct-12 18:29:14,498445,428545,37
Oct-12 18:29:24,498446,428642,37
Oct-12 18:29:33,498447,428672,37
Oct-12 18:29:49,498448,428672,37
Oct-12 18:29:58,498449,428781,37
Oct-12 18:30:08,498450,428825,37
Oct-12 18:30:22,498451,428864,36
Oct-12 18:30:32,498452,428917,35
Oct-12 18:30:47,498453,428960,35
Oct-12 18:30:56,498454,428998,35
Oct-12 18:31:12,498455,429057,35
Oct-12 18:31:22,498456,429104,35
Oct-12 18:31:36,498457,429104,35
Oct-12 18:31:46,498458,429185,35
Oct-12 18:31:56,498459,429231,34
Oct-12 18:32:11,498460,429280,34
Oct-12 18:32:20,498461,429319,34
Oct-12 18:32:36,498462,429377,34
Oct-12 18:32:46,498463,429419,34
Oct-12 18:33:01,498464,429419,36
Oct-12 18:33:09,498465,429504,36
Oct-12 18:33:24,498466,429504,36
Oct-12 18:33:33,498467,429601,36
Oct-12 18:33:49,498468,429601,36
Oct-12 18:33:58,498469,429697,36
Oct-12 18:34:14,498470,429697,36
Oct-12 18:34:22,498471,429792,36
Oct-12 18:34:32,498472,429830,36
Oct-12 18:34:48,498473,429830,36
Oct-12 18:34:56,498474,429920,36
Oct-12 18:35:12,498475,429984,36
Oct-12 18:35:21,498476,430016,36
Oct-12 18:35:36,498477,430016,36
Oct-12 18:35:44,498478,430135,36
Oct-12 18:35:59,498479,430177,35
Oct-12 18:36:13,498480,430240,35
Oct-12 18:36:21,498481,430272,34
Oct-12 18:36:32,498482,430335,34
Oct-12 18:36:46,498483,430390,34
Oct-12 18:37:00,498484,430390,35
Oct-12 18:37:13,498485,430390,35
Oct-12 18:37:23,498486,430529,35
Oct-12 18:37:32,498487,430570,35
Oct-12 18:37:48,498488,430570,35
Oct-12 18:37:57,498489,430657,35
Oct-12 18:38:13,498490,430657,35
Oct-12 18:38:21,498491,430753,35
Oct-12 18:38:37,498492,430753,36
Oct-12 18:38:46,498493,430848,36
Oct-12 18:38:56,498494,430905,36
Oct-12 18:39:11,498495,430944,36
Oct-12 18:39:20,498496,430996,36
Oct-12 18:39:36,498497,431043,36
Oct-12 18:39:45,498498,431091,36
Oct-12 18:40:00,498499,431137,36
Oct-12 18:40:10,498500,431182,36
Oct-12 18:40:22,498501,431232,36
Oct-12 18:40:32,498502,431289,36
Oct-12 18:40:48,498503,431332,36
Oct-12 18:40:58,498504,431384,36
Oct-12 18:41:12,498505,431440,36
Oct-12 18:41:20,498506,431472,36
Oct-12 18:41:36,498507,431520,35
Oct-12 18:41:45,498508,431553,35
Oct-12 18:42:00,498509,431553,35
Oct-12 18:42:08,498510,431648,35
Oct-12 18:42:24,498511,431648,35
Oct-12 18:42:32,498512,431744,35
Oct-12 18:42:47,498513,431809,35
Oct-12 18:42:58,498514,431869,35
Oct-12 18:43:13,498515,431906,35
Oct-12 18:43:22,498516,431936,35
Oct-12 18:43:32,498517,431999,35
Oct-12 18:43:48,498518,432050,35
Oct-12 18:43:58,498519,432093,34
Oct-12 18:44:12,498520,432128,34
Oct-12 18:44:25,498521,432128,34
Oct-12 18:44:34,498522,432225,34
Oct-12 18:44:49,498523,432225,34
Oct-12 18:44:57,498524,432320,34
Oct-12 18:45:12,498525,432320,34
Oct-12 18:45:22,498526,432417,34
Oct-12 18:45:37,498527,432417,34
Oct-12 18:45:45,498528,432512,34
Oct-12 18:46:00,498529,432512,33
Oct-12 18:46:10,498530,432608,33
Oct-12 18:46:20,498531,432662,33
Oct-12 18:46:34,498532,432705,35
Oct-12 18:46:50,498533,432705,35
Oct-12 18:46:58,498534,432801,35
Oct-12 18:47:10,498535,432857,35
Oct-12 18:47:24,498536,432896,35
Oct-12 18:47:32,498537,432932,35
Oct-12 18:47:48,498538,432932,35
Oct-12 18:47:57,498539,433024,35
Oct-12 18:48:12,498540,433024,35
Oct-12 18:48:22,498541,433121,35
Oct-12 18:48:35,498542,433186,35
Oct-12 18:48:46,498543,433237,35
Oct-12 18:49:00,498544,433237,34
Oct-12 18:49:09,498545,433313,34
Oct-12 18:49:25,498546,433313,34
Oct-12 18:49:34,498547,433409,34
Oct-12 18:49:50,498548,433409,34
Oct-12 18:50:00,498549,433505,35
Oct-12 18:50:10,498550,433552,35
Oct-12 18:50:24,498551,433552,35
Oct-12 18:50:33,498552,433632,35
Oct-12 18:50:49,498553,433632,35
Oct-12 18:50:59,498554,433731,35
Oct-12 18:51:14,498555,433731,34
Oct-12 18:51:23,498556,433824,34
Oct-12 18:51:32,498557,433868,34
Oct-12 18:51:47,498558,433920,34
Oct-12 18:51:56,498559,433961,34
Oct-12 18:52:10,498560,434017,34
Oct-12 18:52:25,498561,434017,34
Oct-12 18:52:35,498562,434116,34
Oct-12 18:52:50,498563,434116,34
Oct-12 18:53:00,498564,434226,35
Oct-12 18:53:12,498565,434272,35
Oct-12 18:53:20,498566,434304,35
Oct-12 18:53:36,498567,434304,35
Oct-12 18:53:46,498568,434402,35
Oct-12 18:53:56,498569,434459,35
Oct-12 18:54:12,498570,434497,35
Oct-12 18:54:20,498571,434531,35
Oct-12 18:54:36,498572,434531,35
Oct-12 18:54:45,498573,434624,35
Oct-12 18:55:00,498574,434624,35
Oct-12 18:55:09,498575,434720,35
Oct-12 18:55:24,498576,434720,35
Oct-12 18:55:33,498577,434816,35
Oct-12 18:55:44,498578,434879,35
Oct-12 18:55:59,498579,434929,34
Oct-12 18:56:08,498580,434972,34
Oct-12 18:56:25,498581,435031,34
Oct-12 18:56:34,498582,435070,35
Oct-12 18:56:48,498583,435104,34
Oct-12 18:56:57,498584,435136,35
Oct-12 18:57:12,498585,435136,35
Oct-12 18:57:22,498586,435247,35
Oct-12 18:57:36,498587,435247,35
Oct-12 18:57:44,498588,435328,35
Oct-12 18:57:59,498589,435404,33
Oct-12 18:58:14,498590,435404,33
Oct-12 18:58:23,498591,435488,33
Oct-12 18:58:32,498592,435531,34
Oct-12 18:58:47,498593,435585,34
Oct-12 18:58:58,498594,435641,35
Oct-12 18:59:13,498595,435680,35
Oct-12 18:59:22,498596,435712,35
Oct-12 18:59:32,498597,435770,35
Oct-12 18:59:48,498598,435826,35
Oct-12 18:59:56,498599,435858,35
Oct-12 19:00:12,498600,435906,35
Oct-12 19:00:20,498601,435940,35
Oct-12 19:00:36,498602,436001,35
Oct-12 19:00:46,498603,436047,35
Oct-12 19:00:59,498604,436096,35
Oct-12 19:01:08,498605,436143,35
Oct-12 19:01:24,498606,436202,35
Oct-12 19:01:33,498607,436237,35
Oct-12 19:01:48,498608,436237,35
Oct-12 19:01:56,498609,436321,35
Oct-12 19:02:12,498610,436384,35
Oct-12 19:02:22,498611,436418,35
Oct-12 19:02:38,498612,436418,35
Oct-12 19:02:47,498613,436514,35
Oct-12 19:03:02,498614,436514,35
Oct-12 19:03:11,498615,436609,35
Oct-12 19:03:24,498616,436609,35
Oct-12 19:03:34,498617,436723,34
Oct-12 19:03:48,498618,436723,34
Oct-12 19:04:02,498619,436723,35
Oct-12 19:04:12,498620,436866,35
Oct-12 19:04:21,498621,436897,35
Oct-12 19:04:36,498622,436897,35
Oct-12 19:04:45,498623,436992,35
Oct-12 19:04:56,498624,437049,35
Oct-12 19:05:10,498625,437115,35
Oct-12 19:05:24,498626,437152,35
Oct-12 19:05:32,498627,437188,35
Oct-12 19:05:48,498628,437188,35
Oct-12 19:05:58,498629,437281,35
Oct-12 19:06:08,498630,437339,35
Oct-12 19:06:23,498631,437377,35
Oct-12 19:06:32,498632,437408,35
Oct-12 19:06:46,498633,437472,35
Oct-12 19:06:56,498634,437533,35
Oct-12 19:07:10,498635,437569,34
Oct-12 19:07:26,498636,437569,34
Oct-12 19:07:34,498637,437664,34
Oct-12 19:07:44,498638,437709,34
Oct-12 19:08:01,498639,437781,34
Oct-12 19:08:10,498640,437803,34
Oct-12 19:08:25,498641,437803,34
Oct-12 19:08:34,498642,437889,34
Oct-12 19:08:49,498643,437889,34
Oct-12 19:08:59,498644,437987,34
Oct-12 19:09:08,498645,438019,34
Oct-12 19:09:24,498646,438081,34
Oct-12 19:09:34,498647,438123,34
Oct-12 19:09:46,498648,438158,34
Oct-12 19:10:01,498649,438208,34
Oct-12 19:10:09,498650,438241,34
Oct-12 19:10:24,498651,438241,34
Oct-12 19:10:32,498652,438336,34
Oct-12 19:10:46,498653,438400,35
Oct-12 19:10:56,498654,438457,35
Oct-12 19:11:10,498655,438496,34
Oct-12 19:11:20,498656,438555,34
Oct-12 19:11:34,498657,438592,35
Oct-12 19:11:44,498658,438645,35
Oct-12 19:11:58,498659,438688,34
Oct-12 19:12:08,498660,438735,34
Oct-12 19:12:25,498661,438785,34
Oct-12 19:12:34,498662,438816,34
Oct-12 19:12:44,498663,438873,34
Oct-12 19:12:57,498664,438913,34
Oct-12 19:13:12,498665,438913,34
Oct-12 19:13:23,498666,439034,34
Oct-12 19:13:37,498667,439034,35
Oct-12 19:13:46,498668,439122,35
Oct-12 19:13:59,498669,439168,35
Oct-12 19:14:08,498670,439202,35
Oct-12 19:14:25,498671,439279,35
Oct-12 19:14:33,498672,439297,35
Oct-12 19:14:48,498673,439376,35
Oct-12 19:14:56,498674,439402,36
Oct-12 19:15:12,498675,439474,36
Oct-12 19:15:25,498676,439520,36
Oct-12 19:15:33,498677,439552,36
Oct-12 19:15:47,498678,439617,36
Oct-12 19:16:02,498679,439617,36
Oct-12 19:16:11,498680,439729,36
Oct-12 19:16:23,498681,439777,36
Oct-12 19:16:33,498682,439827,36
Oct-12 19:16:48,498683,439872,36
Oct-12 19:17:00,498684,439872,36
Oct-12 19:17:09,498685,439968,36
Oct-12 19:17:20,498686,440031,36
Oct-12 19:17:34,498687,440065,36
Oct-12 19:17:50,498688,440065,36
Oct-12 19:17:56,498689,440168,36
Oct-12 19:18:12,498690,440224,36
Oct-12 19:18:21,498691,440256,36
Oct-12 19:18:37,498692,440256,35
Oct-12 19:18:46,498693,440370,35
Oct-12 19:19:00,498694,440370,35
Oct-12 19:19:09,498695,440449,35
Oct-12 19:19:23,498696,440513,35
Oct-12 19:19:34,498697,440573,35
Oct-12 19:19:46,498698,440608,35
Oct-12 19:19:56,498699,440664,35
Oct-12 19:20:11,498700,440704,35
Oct-12 19:20:24,498701,440704,35
Oct-12 19:20:34,498702,440819,35
Oct-12 19:20:48,498703,440819,35
Oct-12 19:20:58,498704,440917,36
Oct-12 19:21:10,498705,440963,36
Oct-12 19:21:26,498706,440963,36
Oct-12 19:21:34,498707,441057,36
Oct-12 19:21:48,498708,441120,36
Oct-12 19:21:56,498709,441152,36
Oct-12 19:22:11,498710,441216,36
Oct-12 19:22:20,498711,441261,36
Oct-12 19:22:33,498712,441312,36
Oct-12 19:22:49,498713,441312,36
Oct-12 19:22:58,498714,441409,36
Oct-12 19:23:13,498715,441409,36
Oct-12 19:23:21,498716,441505,36
Oct-12 19:23:37,498717,441505,36
Oct-12 19:23:46,498718,441600,36
Oct-12 19:23:56,498719,441647,36
Oct-12 19:24:12,498720,441698,36
Oct-12 19:24:22,498721,441747,36
Oct-12 19:24:37,498722,441747,35
Oct-12 19:24:47,498723,441841,35
Oct-12 19:24:56,498724,441885,35
Oct-12 19:25:10,498725,441920,35
Oct-12 19:25:20,498726,441977,35
Oct-12 19:25:35,498727,442016,37
Oct-12 19:25:44,498728,442053,37
Oct-12 19:25:59,498729,442112,37
Oct-12 19:26:08,498730,442172,37
Oct-12 19:26:21,498731,442208,36
Oct-12 19:26:36,498732,442208,37
Oct-12 19:26:45,498733,442304,37
Oct-12 19:27:00,498734,442304,37
Oct-12 19:27:09,498735,442402,37
Oct-12 19:27:24,498736,442402,37
Oct-12 19:27:33,498737,442496,36
Oct-12 19:27:49,498738,442496,36
Oct-12 19:27:58,498739,442593,36
Oct-12 19:28:13,498740,442593,36
Oct-12 19:28:23,498741,442690,36
Oct-12 19:28:33,498742,442743,36
Oct-12 19:28:47,498743,442790,36
Oct-12 19:28:56,498744,442823,36
Oct-12 19:29:12,498745,442880,36
Oct-12 19:29:20,498746,442916,36
Oct-12 19:29:37,498747,442988,37
Oct-12 19:29:45,498748,443009,37
Oct-12 19:30:01,498749,443009,37
Oct-12 19:30:10,498750,443104,37
Oct-12 19:30:20,498751,443155,37
Oct-12 19:30:37,498752,443217,37
Oct-12 19:30:44,498753,443233,37
Oct-12 19:31:00,498754,443233,36
Oct-12 19:31:09,498755,443328,36
Oct-12 19:31:20,498756,443388,36
Oct-12 19:31:32,498757,443394,36
Oct-12 19:31:48,498758,443394,35
Oct-12 19:31:57,498759,443488,36
Oct-12 19:32:08,498760,443544,36
Oct-12 19:32:23,498761,443585,36
Oct-12 19:32:34,498762,443639,36
Oct-12 19:32:48,498763,443639,36
Oct-12 19:32:57,498764,443712,36
Oct-12 19:33:13,498765,443712,36
Oct-12 19:33:21,498766,443808,36
Oct-12 19:33:32,498767,443860,36
Oct-12 19:33:48,498768,443905,36
Oct-12 19:33:58,498769,443957,36
Oct-12 19:34:12,498770,443957,36
Oct-12 19:34:21,498771,444035,36
Oct-12 19:34:36,498772,444035,36
Oct-12 19:34:45,498773,444129,36
Oct-12 19:35:00,498774,444129,36
Oct-12 19:35:09,498775,444225,36
Oct-12 19:35:20,498776,444268,36
Oct-12 19:35:38,498777,444268,36
Oct-12 19:35:48,498778,444353,36
Oct-12 19:35:56,498779,444386,36
Oct-12 19:36:12,498780,444386,36
Oct-12 19:36:21,498781,444480,36
Oct-12 19:36:32,498782,444538,36
Oct-12 19:36:48,498783,444579,36
Oct-12 19:36:56,498784,444608,36
Oct-12 19:37:12,498785,444608,35
Oct-12 19:37:22,498786,444721,35
Oct-12 19:37:36,498787,444721,35
Oct-12 19:37:45,498788,444821,35
Oct-12 19:38:00,498789,444864,35
Oct-12 19:38:09,498790,444896,35
Oct-12 19:38:24,498791,444896,35
Oct-12 19:38:33,498792,444994,35
Oct-12 19:38:48,498793,444994,35
Oct-12 19:38:58,498794,445096,35
Oct-12 19:39:11,498795,445152,35
Oct-12 19:39:20,498796,445191,35
Oct-12 19:39:37,498797,445270,35
Oct-12 19:39:44,498798,445308,35
Oct-12 19:39:56,498799,445344,35
Oct-12 19:40:12,498800,445344,35
Oct-12 19:40:21,498801,445441,35
Oct-12 19:40:37,498802,445441,35
Oct-12 19:40:45,498803,445536,35
Oct-12 19:40:56,498804,445594,35
Oct-12 19:41:10,498805,445632,35
Oct-12 19:41:20,498806,445681,35
Oct-12 19:41:36,498807,445728,35
Oct-12 19:41:45,498808,445760,35
Oct-12 19:42:00,498809,445760,36
Oct-12 19:42:13,498810,445760,36
Oct-12 19:42:22,498811,445921,36
Oct-12 19:42:38,498812,445921,36
Oct-12 19:42:47,498813,446016,36
Oct-12 19:42:56,498814,446053,36
Oct-12 19:43:13,498815,446053,36
Oct-12 19:43:21,498816,446144,36
Oct-12 19:43:36,498817,446144,36
Oct-12 19:43:45,498818,446241,36
Oct-12 19:44:01,498819,446241,35
Oct-12 19:44:11,498820,446356,35
Oct-12 19:44:20,498821,446391,35
Oct-12 19:44:34,498822,446434,35
Oct-12 19:44:46,498823,446494,35
Oct-12 19:45:00,498824,446529,35
Oct-12 19:45:10,498825,446579,35
Oct-12 19:45:24,498826,446579,35
Oct-12 19:45:33,498827,446656,35
Oct-12 19:45:44,498828,446707,35
Oct-12 19:45:59,498829,446752,35
Oct-12 19:46:08,498830,446791,35
Oct-12 19:46:24,498831,446848,35
Oct-12 19:46:33,498832,446880,35
Oct-12 19:46:49,498833,446880,35
Oct-12 19:46:58,498834,446976,35
Oct-12 19:47:08,498835,447034,35
Oct-12 19:47:22,498836,447072,35
Oct-12 19:47:32,498837,447104,36
Oct-12 19:47:48,498838,447104,36
Oct-12 19:47:58,498839,447201,36
Oct-12 19:48:08,498840,447256,36
Oct-12 19:48:25,498841,447318,36
Oct-12 19:48:33,498842,447348,36
Oct-12 19:48:48,498843,447348,36
Oct-12 19:48:57,498844,447424,35
Oct-12 19:49:12,498845,447424,35
Oct-12 19:49:22,498846,447520,35
Oct-12 19:49:32,498847,447572,36
Oct-12 19:49:47,498848,447616,36
Oct-12 19:49:56,498849,447651,35
Oct-12 19:50:13,498850,447651,35
Oct-12 19:50:22,498851,447745,35
Oct-12 19:50:38,498852,447745,36
Oct-12 19:50:47,498853,447858,36
Oct-12 19:50:56,498854,447889,36
Oct-12 19:51:13,498855,447955,35
Oct-12 19:51:22,498856,447988,35
Oct-12 19:51:36,498857,448052,35
Oct-12 19:51:44,498858,448073,35
Oct-12 19:52:00,498859,448073,35
Oct-12 19:52:09,498860,448160,35
Oct-12 19:52:25,498861,448160,35
Oct-12 19:52:34,498862,448257,35
Oct-12 19:52:51,498863,448257,35
Oct-12 19:52:59,498864,448352,35
Oct-12 19:53:08,498865,448387,35
Oct-12 19:53:25,498866,448387,35
Oct-12 19:53:35,498867,448489,35
Oct-12 19:53:44,498868,448524,35
Oct-12 19:54:00,498869,448576,35
Oct-12 19:54:08,498870,448609,35
Oct-12 19:54:24,498871,448609,35
Oct-12 19:54:35,498872,448705,35
Oct-12 19:54:44,498873,448746,35
Oct-12 19:55:02,498874,448822,35
Oct-12 19:55:10,498875,448848,35
Oct-12 19:55:25,498876,448848,35
Oct-12 19:55:34,498877,448928,35
Oct-12 19:55:44,498878,448982,35
Oct-12 19:55:59,498879,449024,36
Oct-12 19:56:08,498880,449066,36
Oct-12 19:56:24,498881,449066,36
Oct-12 19:56:33,498882,449152,35
Oct-12 19:56:49,498883,449152,35
Oct-12 19:56:58,498884,449248,35
Oct-12 19:57:08,498885,449288,35
Oct-12 19:57:26,498886,449363,35
Oct-12 19:57:33,498887,449376,35
Oct-12 19:57:48,498888,449376,35
Oct-12 19:57:57,498889,449474,35
Oct-12 19:58:14,498890,449474,35
Oct-12 19:58:23,498891,449568,35
Oct-12 19:58:32,498892,449610,35
Oct-12 19:58:49,498893,449666,35
Oct-12 19:58:59,498894,449721,35
Oct-12 19:59:14,498895,449721,35
Oct-12 19:59:22,498896,449792,35
Oct-12 19:59:32,498897,449854,35
Oct-12 19:59:46,498898,449888,35
Oct-12 19:59:56,498899,449925,36
Oct-12 20:00:14,498900,450005,36
Oct-12 20:00:21,498901,450016,36
Oct-12 20:00:36,498902,450016,36
Oct-12 20:00:45,498903,450113,36
Oct-12 20:01:01,498904,450113,35
Oct-12 20:01:09,498905,450208,35
Oct-12 20:01:25,498906,450208,35
Oct-12 20:01:33,498907,450304,35
Oct-12 20:01:44,498908,450365,35
Oct-12 20:01:58,498909,450400,36
Oct-12 20:02:08,498910,450452,36
Oct-12 20:02:25,498911,450452,36
Oct-12 20:02:33,498912,450529,36
Oct-12 20:02:49,498913,450529,36
Oct-12 20:02:58,498914,450624,36
Oct-12 20:03:08,498915,450686,36
Oct-12 20:03:23,498916,450721,36
Oct-12 20:03:34,498917,450780,36
Oct-12 20:03:48,498918,450780,36
Oct-12 20:03:56,498919,450848,36
Oct-12 20:04:13,498920,450848,36
Oct-12 20:04:21,498921,450944,36
Oct-12 20:04:32,498922,451005,36
Oct-12 20:04:46,498923,451040,36
Oct-12 20:04:56,498924,451088,36
Oct-12 20:05:12,498925,451151,36
Oct-12 20:05:20,498926,451178,36
Oct-12 20:05:37,498927,451245,36
Oct-12 20:05:45,498928,451266,36
Oct-12 20:06:01,498929,451266,35
Oct-12 20:06:10,498930,451361,35
Oct-12 20:06:26,498931,451361,35
Oct-12 20:06:34,498932,451456,35
Oct-12 20:06:44,498933,451497,35
Oct-12 20:07:01,498934,451568,35
Oct-12 20:07:08,498935,451584,35
Oct-12 20:07:22,498936,451648,35
Oct-12 20:07:32,498937,451697,35
Oct-12 20:07:48,498938,451747,35
Oct-12 20:07:56,498939,451776,36
Oct-12 20:08:10,498940,451840,36
Oct-12 20:08:20,498941,451888,36
Oct-12 20:08:36,498942,451936,35
Oct-12 20:08:44,498943,451970,34
Oct-12 20:09:00,498944,451970,34
Oct-12 20:09:08,498945,452066,34
Oct-12 20:09:24,498946,452066,34
Oct-12 20:09:33,498947,452160,35
Oct-12 20:09:44,498948,452219,35
Oct-12 20:09:58,498949,452256,35
Oct-12 20:10:08,498950,452296,35
Oct-12 20:10:24,498951,452355,35
Oct-12 20:10:34,498952,452400,35
Oct-12 20:10:48,498953,452400,35
Oct-12 20:10:58,498954,452491,35
Oct-12 20:11:13,498955,452491,35
Oct-12 20:11:20,498956,452597,35
Oct-12 20:11:35,498957,452640,35
Oct-12 20:11:44,498958,452686,35
Oct-12 20:11:58,498959,452755,35
Oct-12 20:12:12,498960,452755,35
Oct-12 20:12:20,498961,452857,34
Oct-12 20:12:37,498962,452897,35
Oct-12 20:12:45,498963,452928,35
Oct-12 20:12:56,498964,452988,35
Oct-12 20:13:11,498965,453025,34
Oct-12 20:13:22,498966,453081,34
Oct-12 20:13:36,498967,453081,34
Oct-12 20:13:45,498968,453152,34
Oct-12 20:14:01,498969,453152,34
Oct-12 20:14:10,498970,453250,34
Oct-12 20:14:26,498971,453250,35
Oct-12 20:14:37,498972,453346,35
Oct-12 20:14:47,498973,453394,35
Oct-12 20:14:59,498974,453440,35
Oct-12 20:15:08,498975,453477,35
Oct-12 20:15:24,498976,453477,35
Oct-12 20:15:34,498977,453585,34
Oct-12 20:15:48,498978,453585,34
Oct-12 20:15:57,498979,453664,34
Oct-12 20:16:08,498980,453721,34
Oct-12 20:16:23,498981,453761,34
Oct-12 20:16:34,498982,453821,35
Oct-12 20:16:48,498983,453856,35
Oct-12 20:16:57,498984,453888,35
Oct-12 20:17:11,498985,453954,35
Oct-12 20:17:26,498986,453954,35
Oct-12 20:17:35,498987,454048,35
Oct-12 20:17:48,498988,454048,35
Oct-12 20:17:59,498989,454145,35
Oct-12 20:18:08,498990,454192,35
Oct-12 20:18:23,498991,454241,35
Oct-12 20:18:34,498992,454286,35
Oct-12 20:18:48,498993,454286,35
Oct-12 20:18:57,498994,454368,36
Oct-12 20:19:13,498995,454368,36
Oct-12 20:19:21,498996,454464,36
Oct-12 20:19:35,498997,454528,36
Oct-12 20:19:44,498998,454561,36
Oct-12 20:20:00,498999,454624,36
Oct-12 20:20:09,499000,454656,36
Oct-12 20:20:20,499001,454700,36
Oct-12 20:20:37,499002,454768,36
Oct-12 20:20:49,499003,454768,36
Oct-12 20:20:58,499004,454864,36
Oct-12 20:21:08,499005,454910,36
Oct-12 20:21:22,499006,454944,36
Oct-12 20:21:32,499007,454997,36
Oct-12 20:21:44,499008,455042,36
Oct-12 20:22:01,499009,455042,37
Oct-12 20:22:09,499010,455136,37
Oct-12 20:22:23,499011,455201,37
Oct-12 20:22:38,499012,455201,36
Oct-12 20:22:47,499013,455296,36
Oct-12 20:22:56,499014,455332,36
Oct-12 20:23:10,499015,455392,36
Oct-12 20:23:23,499016,455456,36
Oct-12 20:23:34,499017,455521,36
Oct-12 20:23:50,499018,455521,36
Oct-12 20:24:00,499019,455622,36
Oct-12 20:24:10,499020,455670,36
Oct-12 20:24:24,499021,455670,36
Oct-12 20:24:34,499022,455746,37
Oct-12 20:24:44,499023,455802,37
Oct-12 20:24:58,499024,455842,37
Oct-12 20:25:14,499025,455842,37
Oct-12 20:25:24,499026,455955,37
Oct-12 20:25:38,499027,455955,37
Oct-12 20:25:47,499028,456032,37
Oct-12 20:25:56,499029,456077,37
Oct-12 20:26:12,499030,456077,36
Oct-12 20:26:20,499031,456165,36
Oct-12 20:26:37,499032,456225,37
Oct-12 20:26:45,499033,456256,36
Oct-12 20:26:56,499034,456317,37
Oct-12 20:27:10,499035,456354,37
Oct-12 20:27:25,499036,456354,37
Oct-12 20:27:34,499037,456448,37
Oct-12 20:27:44,499038,456497,37
Oct-12 20:28:00,499039,456561,37
Oct-12 20:28:10,499040,456601,37
Oct-12 20:28:24,499041,456642,37
Oct-12 20:28:34,499042,456679,36
Oct-12 20:28:49,499043,456679,36
Oct-12 20:28:58,499044,456785,36
Oct-12 20:29:12,499045,456785,36
Oct-12 20:29:21,499046,456864,36
Oct-12 20:29:32,499047,456926,36
Oct-12 20:29:47,499048,456961,36
