datetime,est_time,speed,distance_in_slots,peers
Oct 08 03:45:38, 1 hr 54 mins, speed: 10.73 slots/sec,73739, peers: 28
Oct 08 03:45:50, 1 hr 16 mins, speed: 16.06 slots/sec,73484, peers: 26
Oct 08 03:46:02, 1 hr 16 mins, speed: 16.00 slots/sec,73229, peers: 28
Oct 08 03:46:14, 1 hr 16 mins, speed: 15.98 slots/sec,72975, peers: 26
Oct 08 03:46:26, 56 mins, speed: 21.31 slots/sec,72720, peers: 32
Oct 08 03:46:38, 1 hr 15 mins, speed: 15.98 slots/sec,72721, peers: 35
Oct 08 03:46:50, 1 hr 15 mins, speed: 16.00 slots/sec,72465, peers: 36
Oct 08 03:47:02, 1 hr 15 mins, speed: 16.02 slots/sec,72210, peers: 35
Oct 08 03:47:14, 1 hr 52 mins, speed: 10.69 slots/sec,72211, peers: 36
Oct 08 03:47:26, 1 hr 14 mins, speed: 16.02 slots/sec,71956, peers: 35
Oct 08 03:47:38, 1 hr 14 mins, speed: 15.98 slots/sec,71702, peers: 36
Oct 08 03:47:50, 1 hr 52 mins, speed: 10.65 slots/sec,71703, peers: 36
Oct 08 03:48:02, 1 hr 14 mins, speed: 16.00 slots/sec,71447, peers: 36
Oct 08 03:48:14, 1 hr 14 mins, speed: 16.00 slots/sec,71192, peers: 36
Oct 08 03:48:26, 1 hr 13 mins, speed: 16.02 slots/sec,70937, peers: 41
Oct 08 03:48:38, 1 hr 13 mins, speed: 16.02 slots/sec,70938, peers: 39
Oct 08 03:48:50, 1 hr 13 mins, speed: 15.94 slots/sec,70686, peers: 40
Oct 08 03:49:02, 1 hr 13 mins, speed: 16.00 slots/sec,70428, peers: 37
Oct 08 03:49:14, 1 hr 50 mins, speed: 10.67 slots/sec,70429, peers: 38
Oct 08 03:49:26, 1 hr 13 mins, speed: 15.98 slots/sec,70175, peers: 38
Oct 08 03:49:38, 1 hr 12 mins, speed: 16.06 slots/sec,69919, peers: 38
Oct 08 03:49:50, 1 hr 12 mins, speed: 16.00 slots/sec,69664, peers: 36
Oct 08 03:50:02, 1 hr 12 mins, speed: 16.00 slots/sec,69665, peers: 36
Oct 08 03:50:14, 1 hr 12 mins, speed: 16.00 slots/sec,69411, peers: 36
Oct 08 03:50:26, 1 hr 12 mins, speed: 16.00 slots/sec,69155, peers: 44
Oct 08 03:50:38, 1 hr 11 mins, speed: 16.00 slots/sec,68900, peers: 41
Oct 08 03:50:50, 53 mins, speed: 21.33 slots/sec,68645, peers: 40
Oct 08 03:51:02, 1 hr 11 mins, speed: 16.02 slots/sec,68646, peers: 38
Oct 08 03:51:14, 1 hr 11 mins, speed: 15.98 slots/sec,68392, peers: 40
Oct 08 03:51:26, 1 hr 11 mins, speed: 15.98 slots/sec,68137, peers: 40
Oct 08 03:51:38, 1 hr 46 mins, speed: 10.65 slots/sec,68138, peers: 36
Oct 08 03:51:50, 1 hr 10 mins, speed: 15.98 slots/sec,67883, peers: 40
Oct 08 03:52:02, 1 hr 10 mins, speed: 16.00 slots/sec,67628, peers: 39
Oct 08 03:52:14, 1 hr 45 mins, speed: 10.67 slots/sec,67629, peers: 36
Oct 08 03:52:26, 1 hr 10 mins, speed: 16.02 slots/sec,67373, peers: 35
Oct 08 03:52:38, 1 hr 9 mins, speed: 16.02 slots/sec,67118, peers: 33
Oct 08 03:52:50, 1 hr 9 mins, speed: 16.02 slots/sec,66863, peers: 32
Oct 08 03:53:02, 51 mins, speed: 21.36 slots/sec,66608, peers: 31
Oct 08 03:53:14, 1 hr 9 mins, speed: 16.00 slots/sec,66609, peers: 35
Oct 08 03:53:26, 1 hr 9 mins, speed: 16.00 slots/sec,66354, peers: 34
Oct 08 03:53:38, 1 hr 8 mins, speed: 15.98 slots/sec,66100, peers: 36
Oct 08 03:53:50, 1 hr 8 mins, speed: 16.00 slots/sec,65844, peers: 34
Oct 08 03:54:02, 51 mins, speed: 21.29 slots/sec,65591, peers: 33
Oct 08 03:54:14, 51 mins, speed: 21.33 slots/sec,65334, peers: 33
Oct 08 03:54:26, 50 mins, speed: 21.33 slots/sec,65080, peers: 30
Oct 08 03:54:38, 1 hr 7 mins, speed: 15.98 slots/sec,65081, peers: 26
Oct 08 03:54:50, 1 hr 7 mins, speed: 16.04 slots/sec,64825, peers: 32
Oct 08 03:55:02, 1 hr 7 mins, speed: 16.00 slots/sec,64570, peers: 30
Oct 08 03:55:14, 1 hr 6 mins, speed: 16.02 slots/sec,64315, peers: 31
Oct 08 03:55:26, 49 mins, speed: 21.36 slots/sec,64060, peers: 31
Oct 08 03:55:38, 49 mins, speed: 21.31 slots/sec,63806, peers: 28
Oct 08 03:55:50, 1 hr 6 mins, speed: 15.98 slots/sec,63807, peers: 30
Oct 08 03:56:02, 1 hr 6 mins, speed: 15.98 slots/sec,63552, peers: 30
Oct 08 03:56:14, 1 hr 6 mins, speed: 15.98 slots/sec,63297, peers: 29
Oct 08 03:56:26, 1 hr 38 mins, speed: 10.67 slots/sec,63298, peers: 28
Oct 08 03:56:38, 1 hr 5 mins, speed: 16.02 slots/sec,63042, peers: 28
Oct 08 03:56:50, 1 hr 5 mins, speed: 16.02 slots/sec,62787, peers: 30
Oct 08 03:57:02, 1 hr 5 mins, speed: 16.00 slots/sec,62533, peers: 32
Oct 08 03:57:14, 1 hr 5 mins, speed: 16.00 slots/sec,62534, peers: 31
Oct 08 03:57:26, 1 hr 4 mins, speed: 16.00 slots/sec,62278, peers: 36
Oct 08 03:57:38, 1 hr 4 mins, speed: 16.00 slots/sec,62023, peers: 34
Oct 08 03:57:50, 1 hr 4 mins, speed: 16.00 slots/sec,61769, peers: 33
Oct 08 03:58:02, 1 hr 4 mins, speed: 16.00 slots/sec,61770, peers: 31
Oct 08 03:58:14, 1 hr 4 mins, speed: 16.00 slots/sec,61514, peers: 33
Oct 08 03:58:26, 1 hr 3 mins, speed: 15.98 slots/sec,61260, peers: 32
Oct 08 03:58:38, 1 hr 35 mins, speed: 10.67 slots/sec,61261, peers: 32
Oct 08 03:58:50, 1 hr 3 mins, speed: 16.00 slots/sec,61006, peers: 32
Oct 08 03:59:02, 1 hr 3 mins, speed: 15.96 slots/sec,60752, peers: 31
Oct 08 03:59:14, 1 hr 35 mins, speed: 10.65 slots/sec,60753, peers: 32
Oct 08 03:59:26, 1 hr 35 mins, speed: 10.65 slots/sec,60754, peers: 31
Oct 08 03:59:38, 1 hr 48 mins, speed: 9.31 slots/sec,60563, peers: 35
Oct 08 03:59:50, 4 hrs 12 mins, speed: 4.00 slots/sec,60564, peers: 34
Oct 08 04:00:02, 1 hr 47 mins, speed: 9.38 slots/sec,60307, peers: 32
Oct 08 04:00:14, 1 hr 8 mins, speed: 14.71 slots/sec,60052, peers: 30
Oct 08 04:00:26, 1 hr 33 mins, speed: 10.71 slots/sec,60053, peers: 27
Oct 08 04:00:38, 1 hr 2 mins, speed: 16.04 slots/sec,59798, peers: 26
Oct 08 04:00:50, 1 hr 2 mins, speed: 16.00 slots/sec,59543, peers: 26
Oct 08 04:01:02, 1 hr 1 mins, speed: 15.98 slots/sec,59289, peers: 25
Oct 08 04:01:14, 1 hr 1 mins, speed: 15.98 slots/sec,59290, peers: 26
Oct 08 04:01:26, 1 hr 1 mins, speed: 16.00 slots/sec,59034, peers: 25
Oct 08 04:01:38, 1 hr 1 mins, speed: 15.98 slots/sec,58780, peers: 25
Oct 08 04:01:50, 1 hr 0 mins, speed: 16.02 slots/sec,58524, peers: 29
Oct 08 04:02:02, 1 hr 0 mins, speed: 16.02 slots/sec,58525, peers: 28
Oct 08 04:02:14, 1 hr 0 mins, speed: 15.98 slots/sec,58271, peers: 30
Oct 08 04:02:26, 1 hr 0 mins, speed: 16.00 slots/sec,58016, peers: 29
Oct 08 04:02:38, 1 hr 30 mins, speed: 10.65 slots/sec,58017, peers: 27
Oct 08 04:02:50, 1 hr 0 mins, speed: 15.98 slots/sec,57762, peers: 29
Oct 08 04:03:02, 59 mins, speed: 16.02 slots/sec,57506, peers: 27
Oct 08 04:03:14, 1 hr 29 mins, speed: 10.69 slots/sec,57507, peers: 25
Oct 08 04:03:26, 59 mins, speed: 16.02 slots/sec,57252, peers: 24
Oct 08 04:03:38, 59 mins, speed: 16.00 slots/sec,56998, peers: 22
Oct 08 04:03:50, 59 mins, speed: 15.98 slots/sec,56743, peers: 24
Oct 08 04:04:02, 59 mins, speed: 15.98 slots/sec,56744, peers: 24
Oct 08 04:04:14, 58 mins, speed: 16.00 slots/sec,56488, peers: 30
Oct 08 04:04:26, 58 mins, speed: 15.98 slots/sec,56235, peers: 29
Oct 08 04:04:38, 1 hr 28 mins, speed: 10.65 slots/sec,56236, peers: 27
Oct 08 04:04:50, 58 mins, speed: 16.02 slots/sec,55979, peers: 31
Oct 08 04:05:02, 1 hr 27 mins, speed: 10.67 slots/sec,55980, peers: 31
Oct 08 04:05:14, 2 hrs 53 mins, speed: 5.38 slots/sec,55981, peers: 33
Oct 08 04:05:26, 1 hr 46 mins, speed: 8.71 slots/sec,55822, peers: 30
Oct 08 04:05:38, 4 hrs 39 mins, speed: 3.33 slots/sec,55823, peers: 29
Oct 08 04:05:50, 1 hr 46 mins, speed: 8.67 slots/sec,55568, peers: 28
Oct 08 04:06:02, 1 hr 5 mins, speed: 13.98 slots/sec,55314, peers: 27
Oct 08 04:06:14, 1 hr 26 mins, speed: 10.65 slots/sec,55315, peers: 28
Oct 08 04:06:26, 57 mins, speed: 16.00 slots/sec,55059, peers: 28
Oct 08 04:06:38, 57 mins, speed: 16.00 slots/sec,54804, peers: 26
Oct 08 04:06:50, 1 hr 25 mins, speed: 10.69 slots/sec,54805, peers: 30
Oct 08 04:07:02, 56 mins, speed: 16.02 slots/sec,54550, peers: 29
Oct 08 04:07:14, 1 hr 25 mins, speed: 10.67 slots/sec,54551, peers: 26
Oct 08 04:07:26, 1 hr 24 mins, speed: 10.67 slots/sec,54296, peers: 30
Oct 08 04:07:38, 56 mins, speed: 16.00 slots/sec,54041, peers: 28
Oct 08 04:07:50, 56 mins, speed: 15.98 slots/sec,53787, peers: 33
Oct 08 04:08:02, 56 mins, speed: 15.98 slots/sec,53788, peers: 32
Oct 08 04:08:14, 55 mins, speed: 16.00 slots/sec,53532, peers: 33
Oct 08 04:08:26, 55 mins, speed: 16.00 slots/sec,53277, peers: 33
Oct 08 04:08:38, 1 hr 23 mins, speed: 10.69 slots/sec,53278, peers: 32
Oct 08 04:08:50, 55 mins, speed: 15.98 slots/sec,53025, peers: 34
Oct 08 04:09:02, 55 mins, speed: 15.98 slots/sec,52769, peers: 33
Oct 08 04:09:14, 1 hr 22 mins, speed: 10.65 slots/sec,52770, peers: 34
Oct 08 04:09:26, 54 mins, speed: 15.98 slots/sec,52515, peers: 33
Oct 08 04:09:38, 54 mins, speed: 16.04 slots/sec,52259, peers: 32
Oct 08 04:09:50, 1 hr 21 mins, speed: 10.69 slots/sec,52260, peers: 35
Oct 08 04:10:02, 54 mins, speed: 16.00 slots/sec,52006, peers: 32
Oct 08 04:10:14, 53 mins, speed: 16.00 slots/sec,51751, peers: 30
Oct 08 04:10:26, 1 hr 21 mins, speed: 10.65 slots/sec,51752, peers: 29
Oct 08 04:10:38, 53 mins, speed: 16.00 slots/sec,51496, peers: 27
Oct 08 04:10:50, 53 mins, speed: 16.02 slots/sec,51241, peers: 27
Oct 08 04:11:02, 1 hr 19 mins, speed: 10.69 slots/sec,51242, peers: 27
Oct 08 04:11:14, 53 mins, speed: 16.02 slots/sec,50987, peers: 25
Oct 08 04:11:26, 52 mins, speed: 16.00 slots/sec,50732, peers: 29
Oct 08 04:11:38, 52 mins, speed: 15.98 slots/sec,50478, peers: 28
Oct 08 04:11:50, 52 mins, speed: 15.98 slots/sec,50479, peers: 30
Oct 08 04:12:02, 52 mins, speed: 16.00 slots/sec,50223, peers: 30
Oct 08 04:12:14, 1 hr 18 mins, speed: 10.67 slots/sec,50224, peers: 27
Oct 08 04:12:26, 2 hrs 36 mins, speed: 5.35 slots/sec,50225, peers: 29
Oct 08 04:12:38, 1 hr 36 mins, speed: 8.67 slots/sec,50067, peers: 28
Oct 08 04:12:50, 4 hrs 11 mins, speed: 3.31 slots/sec,50068, peers: 33
Oct 08 04:13:02, 1 hr 35 mins, speed: 8.67 slots/sec,49812, peers: 29
Oct 08 04:13:14, 58 mins, speed: 14.00 slots/sec,49557, peers: 31
Oct 08 04:13:26, 51 mins, speed: 15.96 slots/sec,49305, peers: 27
Oct 08 04:13:38, 51 mins, speed: 15.96 slots/sec,49306, peers: 25
Oct 08 04:13:50, 51 mins, speed: 16.00 slots/sec,49048, peers: 29
Oct 08 04:14:02, 50 mins, speed: 16.00 slots/sec,48793, peers: 26
Oct 08 04:14:14, 1 hr 15 mins, speed: 10.73 slots/sec,48794, peers: 24
Oct 08 04:14:26, 50 mins, speed: 16.06 slots/sec,48539, peers: 23
Oct 08 04:14:38, 50 mins, speed: 16.00 slots/sec,48284, peers: 22
Oct 08 04:14:50, 1 hr 15 mins, speed: 10.67 slots/sec,48285, peers: 26
Oct 08 04:15:02, 50 mins, speed: 16.00 slots/sec,48030, peers: 25
Oct 08 04:15:14, 49 mins, speed: 16.00 slots/sec,47775, peers: 29
Oct 08 04:15:26, 1 hr 14 mins, speed: 10.67 slots/sec,47776, peers: 27
Oct 08 04:15:38, 49 mins, speed: 15.96 slots/sec,47523, peers: 26
Oct 08 04:15:50, 49 mins, speed: 16.00 slots/sec,47266, peers: 25
Oct 08 04:16:02, 1 hr 13 mins, speed: 10.67 slots/sec,47267, peers: 27
Oct 08 04:16:14, 48 mins, speed: 16.00 slots/sec,47012, peers: 27
Oct 08 04:16:26, 48 mins, speed: 16.04 slots/sec,46757, peers: 27
Oct 08 04:16:38, 48 mins, speed: 16.00 slots/sec,46502, peers: 25
Oct 08 04:16:50, 48 mins, speed: 16.00 slots/sec,46503, peers: 27
Oct 08 04:17:02, 48 mins, speed: 16.00 slots/sec,46248, peers: 26
Oct 08 04:17:14, 47 mins, speed: 15.98 slots/sec,45994, peers: 30
Oct 08 04:17:26, 47 mins, speed: 15.96 slots/sec,45740, peers: 31
Oct 08 04:17:38, 47 mins, speed: 15.96 slots/sec,45741, peers: 29
Oct 08 04:17:50, 1 hr 11 mins, speed: 10.63 slots/sec,45742, peers: 30
Oct 08 04:18:02, 1 hr 35 mins, speed: 7.94 slots/sec,45617, peers: 28
Oct 08 04:18:14, 1 hr 34 mins, speed: 8.04 slots/sec,45358, peers: 28
Oct 08 04:18:26, 1 hr 34 mins, speed: 8.04 slots/sec,45359, peers: 25
Oct 08 04:18:38, 56 mins, speed: 13.33 slots/sec,45106, peers: 23
Oct 08 04:18:50, 46 mins, speed: 16.08 slots/sec,44849, peers: 26
Oct 08 04:19:02, 1 hr 10 mins, speed: 10.67 slots/sec,44850, peers: 25
Oct 08 04:19:14, 46 mins, speed: 15.98 slots/sec,44596, peers: 25
Oct 08 04:19:26, 46 mins, speed: 16.04 slots/sec,44340, peers: 28
Oct 08 04:19:38, 1 hr 9 mins, speed: 10.67 slots/sec,44341, peers: 32
Oct 08 04:19:50, 46 mins, speed: 15.96 slots/sec,44088, peers: 29
Oct 08 04:20:02, 45 mins, speed: 15.96 slots/sec,43834, peers: 28
Oct 08 04:20:14, 1 hr 8 mins, speed: 10.60 slots/sec,43835, peers: 27
Oct 08 04:20:26, 45 mins, speed: 15.98 slots/sec,43578, peers: 28
Oct 08 04:20:38, 45 mins, speed: 16.02 slots/sec,43323, peers: 26
Oct 08 04:20:50, 1 hr 7 mins, speed: 10.71 slots/sec,43324, peers: 31
Oct 08 04:21:02, 44 mins, speed: 16.04 slots/sec,43069, peers: 29
Oct 08 04:21:14, 1 hr 7 mins, speed: 10.67 slots/sec,43070, peers: 30
Oct 08 04:21:26, 1 hr 6 mins, speed: 10.67 slots/sec,42815, peers: 28
Oct 08 04:21:38, 44 mins, speed: 16.02 slots/sec,42559, peers: 26
Oct 08 04:21:50, 44 mins, speed: 15.98 slots/sec,42306, peers: 27
Oct 08 04:22:02, 44 mins, speed: 15.98 slots/sec,42307, peers: 26
Oct 08 04:22:14, 43 mins, speed: 16.02 slots/sec,42050, peers: 23
Oct 08 04:22:26, 43 mins, speed: 16.00 slots/sec,41795, peers: 22
Oct 08 04:22:38, 1 hr 5 mins, speed: 10.71 slots/sec,41796, peers: 21
Oct 08 04:22:50, 43 mins, speed: 16.04 slots/sec,41541, peers: 20
Oct 08 04:23:02, 43 mins, speed: 16.00 slots/sec,41286, peers: 23
Oct 08 04:23:14, 1 hr 4 mins, speed: 10.67 slots/sec,41287, peers: 22
Oct 08 04:23:26, 42 mins, speed: 16.00 slots/sec,41032, peers: 25
Oct 08 04:23:38, 1 hr 4 mins, speed: 10.67 slots/sec,41033, peers: 28
Oct 08 04:23:50, 1 hr 3 mins, speed: 10.67 slots/sec,40778, peers: 26
Oct 08 04:24:02, 42 mins, speed: 16.00 slots/sec,40523, peers: 24
Oct 08 04:24:14, 1 hr 3 mins, speed: 10.67 slots/sec,40524, peers: 23
Oct 08 04:24:26, 41 mins, speed: 16.00 slots/sec,40269, peers: 25
Oct 08 04:24:38, 41 mins, speed: 16.00 slots/sec,40014, peers: 24
Oct 08 04:24:50, 1 hr 2 mins, speed: 10.67 slots/sec,40015, peers: 27
Oct 08 04:25:02, 41 mins, speed: 15.98 slots/sec,39761, peers: 24
Oct 08 04:25:14, 44 mins, speed: 14.67 slots/sec,39569, peers: 26
Oct 08 04:25:26, 1 hr 10 mins, speed: 9.33 slots/sec,39570, peers: 23
Oct 08 04:25:38, 44 mins, speed: 14.65 slots/sec,39316, peers: 21
Oct 08 04:25:50, 44 mins, speed: 14.67 slots/sec,39061, peers: 21
Oct 08 04:26:02, 1 hr 1 mins, speed: 10.65 slots/sec,39062, peers: 25
Oct 08 04:26:14, 40 mins, speed: 16.00 slots/sec,38806, peers: 26
Oct 08 04:26:26, 40 mins, speed: 16.02 slots/sec,38551, peers: 24
Oct 08 04:26:38, 1 hr 0 mins, speed: 10.69 slots/sec,38552, peers: 24
Oct 08 04:26:50, 39 mins, speed: 16.00 slots/sec,38298, peers: 28
Oct 08 04:27:02, 39 mins, speed: 15.98 slots/sec,38043, peers: 28
Oct 08 04:27:14, 59 mins, speed: 10.65 slots/sec,38044, peers: 27
Oct 08 04:27:26, 39 mins, speed: 16.00 slots/sec,37788, peers: 36
Oct 08 04:27:38, 39 mins, speed: 15.98 slots/sec,37535, peers: 34
Oct 08 04:27:50, 58 mins, speed: 10.65 slots/sec,37536, peers: 39
Oct 08 04:28:02, 38 mins, speed: 16.02 slots/sec,37279, peers: 38
Oct 08 04:28:14, 38 mins, speed: 16.00 slots/sec,37024, peers: 39
Oct 08 04:28:26, 57 mins, speed: 10.71 slots/sec,37025, peers: 38
Oct 08 04:28:38, 38 mins, speed: 16.04 slots/sec,36770, peers: 38
Oct 08 04:28:50, 38 mins, speed: 16.00 slots/sec,36515, peers: 35
Oct 08 04:29:02, 57 mins, speed: 10.67 slots/sec,36516, peers: 34
Oct 08 04:29:14, 37 mins, speed: 16.00 slots/sec,36261, peers: 33
Oct 08 04:29:26, 56 mins, speed: 10.67 slots/sec,36262, peers: 32
Oct 08 04:29:38, 56 mins, speed: 10.65 slots/sec,36008, peers: 32
Oct 08 04:29:50, 37 mins, speed: 15.98 slots/sec,35753, peers: 32
Oct 08 04:30:02, 55 mins, speed: 10.65 slots/sec,35754, peers: 32
Oct 08 04:30:14, 36 mins, speed: 16.00 slots/sec,35498, peers: 28
Oct 08 04:30:26, 36 mins, speed: 16.00 slots/sec,35244, peers: 30
Oct 08 04:30:38, 55 mins, speed: 10.67 slots/sec,35245, peers: 36
Oct 08 04:30:50, 36 mins, speed: 15.98 slots/sec,34991, peers: 34
Oct 08 04:31:02, 54 mins, speed: 10.63 slots/sec,34992, peers: 33
Oct 08 04:31:14, 54 mins, speed: 10.69 slots/sec,34735, peers: 35
Oct 08 04:31:26, 35 mins, speed: 16.00 slots/sec,34481, peers: 33
Oct 08 04:31:38, 53 mins, speed: 10.69 slots/sec,34482, peers: 31
Oct 08 04:31:50, 38 mins, speed: 14.71 slots/sec,34290, peers: 32
Oct 08 04:32:02, 38 mins, speed: 14.67 slots/sec,34035, peers: 32
Oct 08 04:32:14, 1 hr 0 mins, speed: 9.35 slots/sec,34036, peers: 34
Oct 08 04:32:26, 38 mins, speed: 14.65 slots/sec,33783, peers: 33
Oct 08 04:32:38, 34 mins, speed: 16.00 slots/sec,33526, peers: 29
Oct 08 04:32:50, 52 mins, speed: 10.67 slots/sec,33527, peers: 36
Oct 08 04:33:02, 34 mins, speed: 16.00 slots/sec,33272, peers: 36
Oct 08 04:33:14, 34 mins, speed: 15.98 slots/sec,33020, peers: 39
Oct 08 04:33:26, 51 mins, speed: 10.60 slots/sec,33021, peers: 38
Oct 08 04:33:38, 34 mins, speed: 15.96 slots/sec,32765, peers: 32
Oct 08 04:33:50, 33 mins, speed: 16.00 slots/sec,32508, peers: 31
Oct 08 04:34:02, 50 mins, speed: 10.73 slots/sec,32509, peers: 28
Oct 08 04:34:14, 33 mins, speed: 16.06 slots/sec,32254, peers: 30
Oct 08 04:34:26, 50 mins, speed: 10.71 slots/sec,32255, peers: 29
Oct 08 04:34:38, 49 mins, speed: 10.67 slots/sec,32000, peers: 28
Oct 08 04:34:50, 33 mins, speed: 15.98 slots/sec,31746, peers: 30
Oct 08 04:35:02, 49 mins, speed: 10.65 slots/sec,31747, peers: 30
Oct 08 04:35:14, 32 mins, speed: 16.00 slots/sec,31491, peers: 32
Oct 08 04:35:26, 32 mins, speed: 16.00 slots/sec,31236, peers: 31
Oct 08 04:35:38, 48 mins, speed: 10.69 slots/sec,31237, peers: 30
Oct 08 04:35:50, 32 mins, speed: 16.02 slots/sec,30982, peers: 33
Oct 08 04:36:02, 36 mins, speed: 14.00 slots/sec,30823, peers: 32
Oct 08 04:36:14, 59 mins, speed: 8.67 slots/sec,30824, peers: 31
Oct 08 04:36:26, 36 mins, speed: 14.00 slots/sec,30569, peers: 32
Oct 08 04:36:38, 36 mins, speed: 14.00 slots/sec,30314, peers: 30
Oct 08 04:36:50, 47 mins, speed: 10.67 slots/sec,30315, peers: 37
Oct 08 04:37:02, 31 mins, speed: 15.98 slots/sec,30061, peers: 36
Oct 08 04:37:14, 47 mins, speed: 10.65 slots/sec,30062, peers: 34
Oct 08 04:37:26, 46 mins, speed: 10.67 slots/sec,29806, peers: 36
Oct 08 04:37:38, 30 mins, speed: 16.00 slots/sec,29551, peers: 35
Oct 08 04:37:50, 30 mins, speed: 16.00 slots/sec,29297, peers: 31
Oct 08 04:38:02, 30 mins, speed: 16.00 slots/sec,29298, peers: 30
Oct 08 04:38:14, 30 mins, speed: 16.00 slots/sec,29042, peers: 25
Oct 08 04:38:26, 45 mins, speed: 10.67 slots/sec,29043, peers: 27
Oct 08 04:38:38, 44 mins, speed: 10.67 slots/sec,28789, peers: 25
Oct 08 04:38:50, 29 mins, speed: 16.02 slots/sec,28533, peers: 29
Oct 08 04:39:02, 44 mins, speed: 10.67 slots/sec,28534, peers: 27
Oct 08 04:39:14, 29 mins, speed: 15.98 slots/sec,28280, peers: 27
Oct 08 04:39:26, 44 mins, speed: 10.67 slots/sec,28281, peers: 31
Oct 08 04:39:38, 43 mins, speed: 10.67 slots/sec,28025, peers: 28
Oct 08 04:39:50, 28 mins, speed: 15.98 slots/sec,27771, peers: 24
Oct 08 04:40:02, 43 mins, speed: 10.67 slots/sec,27772, peers: 27
Oct 08 04:40:14, 28 mins, speed: 16.02 slots/sec,27516, peers: 29
Oct 08 04:40:26, 28 mins, speed: 15.98 slots/sec,27262, peers: 28
Oct 08 04:40:38, 42 mins, speed: 10.67 slots/sec,27263, peers: 28
Oct 08 04:40:50, 28 mins, speed: 16.02 slots/sec,27007, peers: 24
Oct 08 04:41:02, 27 mins, speed: 15.98 slots/sec,26753, peers: 21
Oct 08 04:41:14, 41 mins, speed: 10.67 slots/sec,26754, peers: 24
Oct 08 04:41:26, 27 mins, speed: 15.98 slots/sec,26500, peers: 23
Oct 08 04:41:38, 27 mins, speed: 16.00 slots/sec,26243, peers: 23
Oct 08 04:41:50, 40 mins, speed: 10.69 slots/sec,26244, peers: 23
Oct 08 04:42:02, 27 mins, speed: 16.02 slots/sec,25989, peers: 21
Oct 08 04:42:14, 26 mins, speed: 15.98 slots/sec,25737, peers: 25
Oct 08 04:42:26, 26 mins, speed: 16.00 slots/sec,25479, peers: 25
Oct 08 04:42:38, 26 mins, speed: 16.00 slots/sec,25480, peers: 25
Oct 08 04:42:50, 26 mins, speed: 16.00 slots/sec,25225, peers: 29
Oct 08 04:43:02, 25 mins, speed: 16.06 slots/sec,24970, peers: 28
Oct 08 04:43:14, 39 mins, speed: 10.67 slots/sec,24971, peers: 26
Oct 08 04:43:26, 28 mins, speed: 14.67 slots/sec,24780, peers: 22
Oct 08 04:43:38, 27 mins, speed: 14.67 slots/sec,24525, peers: 18
Oct 08 04:43:50, 27 mins, speed: 14.65 slots/sec,24271, peers: 18
Oct 08 04:44:02, 20 mins, speed: 19.98 slots/sec,24016, peers: 16
Oct 08 04:44:14, 25 mins, speed: 15.98 slots/sec,24017, peers: 20
Oct 08 04:44:26, 24 mins, speed: 16.00 slots/sec,23761, peers: 20
Oct 08 04:44:38, 24 mins, speed: 16.02 slots/sec,23506, peers: 19
Oct 08 04:44:50, 36 mins, speed: 10.69 slots/sec,23507, peers: 21
Oct 08 04:45:02, 24 mins, speed: 16.02 slots/sec,23252, peers: 19
Oct 08 04:45:14, 23 mins, speed: 16.00 slots/sec,22997, peers: 23
Oct 08 04:45:26, 35 mins, speed: 10.67 slots/sec,22998, peers: 23
Oct 08 04:45:38, 23 mins, speed: 16.00 slots/sec,22743, peers: 22
Oct 08 04:45:50, 23 mins, speed: 15.98 slots/sec,22489, peers: 22
Oct 08 04:46:02, 23 mins, speed: 16.00 slots/sec,22233, peers: 24
Oct 08 04:46:14, 23 mins, speed: 16.00 slots/sec,22234, peers: 22
Oct 08 04:46:26, 22 mins, speed: 16.00 slots/sec,21979, peers: 25
Oct 08 04:46:38, 22 mins, speed: 16.02 slots/sec,21724, peers: 25
Oct 08 04:46:50, 33 mins, speed: 10.67 slots/sec,21725, peers: 29
Oct 08 04:47:02, 22 mins, speed: 16.00 slots/sec,21470, peers: 27
Oct 08 04:47:14, 22 mins, speed: 15.96 slots/sec,21217, peers: 27
Oct 08 04:47:26, 33 mins, speed: 10.62 slots/sec,21218, peers: 27
Oct 08 04:47:38, 21 mins, speed: 16.00 slots/sec,20961, peers: 23
Oct 08 04:47:50, 21 mins, speed: 16.00 slots/sec,20706, peers: 25
Oct 08 04:48:02, 32 mins, speed: 10.71 slots/sec,20707, peers: 23
Oct 08 04:48:14, 21 mins, speed: 16.04 slots/sec,20452, peers: 27
Oct 08 04:48:26, 21 mins, speed: 16.00 slots/sec,20197, peers: 26
Oct 08 04:48:38, 20 mins, speed: 16.00 slots/sec,19942, peers: 24
Oct 08 04:48:50, 20 mins, speed: 16.00 slots/sec,19943, peers: 23
Oct 08 04:49:02, 20 mins, speed: 16.00 slots/sec,19688, peers: 21
Oct 08 04:49:14, 28 mins, speed: 11.34 slots/sec,19657, peers: 19
Oct 08 04:49:26, 54 mins, speed: 6.00 slots/sec,19658, peers: 23
Oct 08 04:49:38, 28 mins, speed: 11.34 slots/sec,19403, peers: 25
Oct 08 04:49:50, 28 mins, speed: 11.33 slots/sec,19148, peers: 25
Oct 08 04:50:02, 29 mins, speed: 10.67 slots/sec,19149, peers: 23
Oct 08 04:50:14, 19 mins, speed: 16.00 slots/sec,18894, peers: 21
Oct 08 04:50:26, 19 mins, speed: 15.98 slots/sec,18640, peers: 21
